id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,tipo_envolvido,idade,sexo
83329990,17/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,32.0,Masculino
83329990,17/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Simples ,Urbano,Condutor,43.0,Masculino
83329991,17/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,39.0,Masculino
83329991,17/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,29.0,Masculino
83329993,17/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Rural ,Condutor,40.0,Masculino
83329993,17/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Rural ,Condutor,49.0,Masculino
83330040,17/03/2015,RN,304,MOSSORO,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Condutor,31.0,Feminino
83330040,17/03/2015,RN,304,MOSSORO,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Passageiro,28.0,Feminino
83330283,18/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,32.0,Feminino
83330283,18/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,42.0,Masculino
83330310,18/02/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Rural ,Condutor,35.0,Masculino
83330310,18/02/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Rural ,Condutor,43.0,Masculino
83330367,18/03/2015,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,28.0,Masculino
83330367,18/03/2015,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,27.0,Masculino
83330376,18/03/2015,RN,226,NATAL,Outras,Tombamento,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,33.0,Masculino
83330380,18/03/2015,RN,101,NATAL,Desobediência à sinalização,Colisão frontal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Masculino
83330380,18/03/2015,RN,101,NATAL,Desobediência à sinalização,Colisão frontal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Masculino
83330465,18/03/2015,RN,304,MOSSORO,Ingestão de álcool,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Masculino
83330495,19/03/2015,RN,304,MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples ,Rural ,Condutor,22.0,Masculino
83330521,15/03/2015,RN,304,MOSSORO,Outras,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,48.0,Masculino
83330521,15/03/2015,RN,304,MOSSORO,Outras,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Passageiro,44.0,Masculino
83330521,15/03/2015,RN,304,MOSSORO,Outras,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Passageiro,35.0,Feminino
83330554,15/03/2015,RN,304,MOSSORO,Ingestão de álcool,Saída de Pista,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,Condutor,33.0,Masculino
83330575,15/03/2015,RN,304,MOSSORO,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,Condutor,34.0,Feminino
83330575,15/03/2015,RN,304,MOSSORO,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,Passageiro,10.0,Masculino
83330625,16/03/2015,RN,304,MOSSORO,Dormindo,Saída de Pista,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,Condutor,20.0,Masculino
83330629,19/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,51.0,Feminino
83330629,19/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,39.0,Feminino
83330646,19/03/2015,RN,101,SAO JOSE DE MIPIBU,Desobediência à sinalização,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Pedestre,41.0,Masculino
83330646,19/03/2015,RN,101,SAO JOSE DE MIPIBU,Desobediência à sinalização,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,18.0,Masculino
83330657,19/03/2015,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,43.0,Feminino
83330657,19/03/2015,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,51.0,Masculino
83330794,19/03/2015,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ignorada,Múltipla,Urbano,Condutor,33.0,Masculino
83330794,19/03/2015,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ignorada,Múltipla,Urbano,Condutor,54.0,Masculino
83330904,17/03/2015,RN,110,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Amanhecer,Ceu Claro,Dupla   ,Urbano,Condutor,49.0,Masculino
83330904,17/03/2015,RN,110,MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Amanhecer,Ceu Claro,Dupla   ,Urbano,Pedestre,84.0,Masculino
83330907,02/03/2015,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Condutor,36.0,Masculino
83330907,02/03/2015,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Condutor,25.0,Masculino
83330907,02/03/2015,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,72.0,Feminino
83330907,02/03/2015,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,54.0,Masculino
83330907,02/03/2015,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,-1.0,Feminino
83330907,02/03/2015,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,20.0,Feminino
83330907,02/03/2015,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Chuva,Simples ,Rural ,Passageiro,58.0,Masculino
83330959,20/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,32.0,Masculino
83330959,20/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,34.0,Masculino
83330981,20/03/2015,RN,304,ITAJA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,30.0,Masculino
83330981,20/03/2015,RN,304,ITAJA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,-1.0,Masculino
83330981,20/03/2015,RN,304,ITAJA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,62.0,Feminino
83330981,20/03/2015,RN,304,ITAJA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Passageiro,24.0,Feminino
83331042,16/03/2015,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,31.0,Feminino
83331042,16/03/2015,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,-1.0,Masculino
83331081,20/03/2015,RN,406,CEARA-MIRIM,Defeito mecânico em veículo,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,43.0,Masculino
83331081,20/03/2015,RN,406,CEARA-MIRIM,Defeito mecânico em veículo,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,47.0,Masculino
83331368,21/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,27.0,Masculino
83331368,21/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,26.0,Masculino
83331378,21/03/2015,RN,101,NATAL,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Amanhecer,Chuva,Múltipla,Urbano,Condutor,31.0,Masculino
83331378,21/03/2015,RN,101,NATAL,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Amanhecer,Chuva,Múltipla,Urbano,Condutor,31.0,Masculino
83331491,21/03/2015,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,53.0,Masculino
83331491,21/03/2015,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,29.0,Masculino
83331516,21/03/2015,RN,304,MOSSORO,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Chuva,Dupla   ,Rural ,Condutor,57.0,Masculino
83331516,21/03/2015,RN,304,MOSSORO,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Chuva,Dupla   ,Rural ,Passageiro,48.0,Feminino
83331516,21/03/2015,RN,304,MOSSORO,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Chuva,Dupla   ,Rural ,Passageiro,21.0,Masculino
83331522,21/03/2015,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,61.0,Masculino
83331522,21/03/2015,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,61.0,Masculino
83331523,21/03/2015,RN,226,SANTA CRUZ,Dormindo,Colisão frontal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Condutor,57.0,Masculino
83331523,21/03/2015,RN,226,SANTA CRUZ,Dormindo,Colisão frontal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Condutor,31.0,Masculino
83331523,21/03/2015,RN,226,SANTA CRUZ,Dormindo,Colisão frontal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Passageiro,-1.0,Feminino
83331523,21/03/2015,RN,226,SANTA CRUZ,Dormindo,Colisão frontal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Passageiro,-1.0,Feminino
83331523,21/03/2015,RN,226,SANTA CRUZ,Dormindo,Colisão frontal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Passageiro,-1.0,Feminino
83331523,21/03/2015,RN,226,SANTA CRUZ,Dormindo,Colisão frontal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Passageiro,-1.0,Masculino
83331528,21/03/2015,RN,101,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Rural ,Condutor,51.0,Feminino
83331528,21/03/2015,RN,101,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Rural ,Condutor,74.0,Masculino
83331528,21/03/2015,RN,101,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Rural ,Condutor,66.0,Masculino
83331532,21/03/2015,RN,304,MOSSORO,Outras,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Rural ,Condutor,57.0,Masculino
83331545,21/03/2015,RN,226,CURRAIS NOVOS,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,70.0,Masculino
83331545,21/03/2015,RN,226,CURRAIS NOVOS,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Condutor,19.0,Masculino
83331545,21/03/2015,RN,226,CURRAIS NOVOS,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Passageiro,-1.0,Masculino
83331568,21/03/2015,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão com objeto fixo,Sem Vítimas        ,Anoitecer,Chuva,Dupla   ,Urbano,Condutor,-1.0,Masculino
83331577,21/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,20.0,Masculino
83331577,21/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,22.0,Masculino
83331577,21/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Condutor,42.0,Feminino
83331635,21/03/2015,RN,427,ACARI,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,Condutor,25.0,Masculino
83331635,21/03/2015,RN,427,ACARI,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,Condutor,-1.0,Masculino
83331635,21/03/2015,RN,427,ACARI,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,Passageiro,58.0,Masculino
83331648,21/03/2015,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Rural ,Condutor,43.0,Masculino
83331648,21/03/2015,RN,101,PARNAMIRIM,Outras,Colisão traseira,Sem Vítimas        ,Plena noite,Chuva,Dupla   ,Rural ,Condutor,-1.0,Inválido
83331676,21/03/2015,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Chuva,Múltipla,Urbano,Condutor,64.0,Masculino
83331676,21/03/2015,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Chuva,Múltipla,Urbano,Condutor,31.0,Masculino
83331693,21/03/2015,RN,304,MACAIBA,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Rural ,Condutor,38.0,Masculino
83331693,21/03/2015,RN,304,MACAIBA,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Rural ,Condutor,21.0,Masculino
83331710,21/03/2015,RN,101,SAO JOSE DE MIPIBU,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Rural ,Condutor,45.0,Masculino
83331718,21/03/2015,RN,304,RIACHUELO,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Condutor,57.0,Masculino
83331737,21/03/2015,RN,427,JARDIM DO SERIDO,Ingestão de álcool,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,Condutor,-1.0,Masculino
83331811,22/03/2015,RN,427,CAICO,Ingestão de álcool,Saída de Pista,Sem Vítimas        ,Plena noite,Nublado,Simples ,Rural ,Condutor,41.0,Masculino
83331820,19/03/2015,RN,304,MACAIBA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Condutor,33.0,Masculino
83331820,19/03/2015,RN,304,MACAIBA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Condutor,51.0,Masculino
83331843,02/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,67.0,Masculino
83331843,02/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,56.0,Masculino
83331917,14/03/2015,RN,101,NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,22.0,Masculino
83331917,14/03/2015,RN,101,NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,19.0,Masculino
83331929,10/03/2015,RN,101,NATAL,Defeito mecânico em veículo,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,25.0,Masculino
83331929,10/03/2015,RN,101,NATAL,Defeito mecânico em veículo,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,29.0,Masculino
83331951,22/03/2015,RN,304,MACAIBA,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Urbano,Condutor,28.0,Masculino
83331951,22/03/2015,RN,304,MACAIBA,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Urbano,Condutor,37.0,Masculino
83331951,22/03/2015,RN,304,MACAIBA,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Urbano,Condutor,30.0,Masculino
83332144,18/03/2015,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,50.0,Masculino
83332144,18/03/2015,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Anoitecer,Ceu Claro,Simples ,Rural ,Condutor,54.0,Masculino
83332166,22/03/2015,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão com objeto móvel,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,-1.0,Inválido
83332166,22/03/2015,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão com objeto móvel,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,37.0,Masculino
83332166,22/03/2015,RN,101,PARNAMIRIM,Defeito mecânico em veículo,Colisão com objeto móvel,Sem Vítimas        ,Plena noite,Ceu Claro,Dupla   ,Urbano,Condutor,38.0,Feminino
83332191,22/03/2015,RN,304,MACAIBA,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,Condutor,29.0,Masculino
83332191,22/03/2015,RN,304,MACAIBA,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,Passageiro,-1.0,Feminino
83332191,22/03/2015,RN,304,MACAIBA,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,Condutor,-1.0,Feminino
83332217,22/03/2015,RN,226,TANGARA,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,Condutor,22.0,Masculino
83332266,19/03/2015,RN,304,MACAIBA,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Urbano,Condutor,51.0,Masculino
83332266,19/03/2015,RN,304,MACAIBA,Ultrapassagem indevida,Colisão lateral,Sem Vítimas        ,Amanhecer,Ceu Claro,Simples ,Urbano,Condutor,46.0,Masculino
83332353,23/03/2015,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,35.0,Feminino
83332353,23/03/2015,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,43.0,Masculino
83332356,23/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,48.0,Masculino
83332356,23/03/2015,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,28.0,Masculino
83332362,23/03/2015,RN,406,TAIPU,Outras,Tombamento,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,53.0,Masculino
83332424,23/03/2015,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,45.0,Masculino
83332424,23/03/2015,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,45.0,Masculino
83332866,20/03/2015,RN,304,MOSSORO,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Urbano,Condutor,32.0,Masculino
83332866,20/03/2015,RN,304,MOSSORO,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Chuva,Dupla   ,Urbano,Condutor,-1.0,Inválido
83332885,21/03/2015,RN,304,ITAJA,Animais na Pista,Saída de Pista,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,Condutor,35.0,Masculino
83332885,21/03/2015,RN,304,ITAJA,Animais na Pista,Saída de Pista,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Rural ,Passageiro,23.0,Feminino
83333021,24/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,32.0,Feminino
83333021,24/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Condutor,33.0,Masculino
83333116,25/03/2015,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,43.0,Masculino
83333116,25/03/2015,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,27.0,Feminino
83333145,21/03/2015,RN,226,TANGARA,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Rural ,Condutor,55.0,Masculino
83333145,21/03/2015,RN,226,TANGARA,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Rural ,Condutor,35.0,Masculino
83333145,21/03/2015,RN,226,TANGARA,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Rural ,Passageiro,40.0,Feminino
83333145,21/03/2015,RN,226,TANGARA,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Rural ,Passageiro,48.0,Masculino
83333145,21/03/2015,RN,226,TANGARA,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Rural ,Passageiro,4.0,Feminino
83333145,21/03/2015,RN,226,TANGARA,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Rural ,Passageiro,6.0,Masculino
83333145,21/03/2015,RN,226,TANGARA,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Rural ,Passageiro,8.0,Feminino
83333145,21/03/2015,RN,226,TANGARA,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Fatais ,Plena noite,Chuva,Simples ,Rural ,Passageiro,9.0,Feminino
83333183,25/03/2015,RN,226,NATAL,Outras,Colisão com objeto fixo,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,31.0,Feminino
83333207,25/03/2015,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,24.0,Masculino
83333207,25/03/2015,RN,304,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Condutor,32.0,Masculino
83333230,25/03/2015,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,51.0,Masculino
83333230,25/03/2015,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Condutor,63.0,Feminino
83333245,25/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,24.0,Feminino
83333245,25/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,68.0,Masculino
83333245,25/03/2015,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Condutor,49.0,Masculino
83333364,25/03/2015,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,-1.0,Masculino
83333364,25/03/2015,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Condutor,20.0,Masculino
83333442,21/03/2015,RN,110,MOSSORO,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Chuva,Simples ,Urbano,Condutor,21.0,Masculino
83333442,21/03/2015,RN,110,MOSSORO,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Chuva,Simples ,Urbano,Condutor,48.0,Masculino
83333489,21/03/2015,RN,110,AREIA BRANCA,Animais na Pista,Saída de Pista,Sem Vítimas        ,Plena noite,Chuva,Simples ,Urbano,Condutor,55.0,Masculino
83333526,26/03/2015,RN,304,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Rural ,Condutor,36.0,Masculino
