id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,idade,sexo
83452621,07/03/16,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,18.0,F
83445394,07/03/16,RN,101,NATAL,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,38.0,M
83445394,07/03/16,RN,101,NATAL,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,28.0,M
83445394,07/03/16,RN,101,NATAL,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,26.0,F
83445394,07/03/16,RN,101,NATAL,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,41.0,F
83445576,07/03/16,RN,405,RODOLFO FERNANDES,Ultrapassagem indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Rural,46.0,M
83445576,07/03/16,RN,405,RODOLFO FERNANDES,Ultrapassagem indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Rural,49.0,M
83446300,07/03/16,RN,405,PAU DOS FERROS,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,51.0,M
83446300,07/03/16,RN,405,PAU DOS FERROS,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,31.0,M
83445582,08/03/16,RN,101,SAO JOSE DE MIPIBU,Ingestão de álcool,Saída de Pista,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,40.0,M
83445740,08/03/16,RN,405,RAFAEL FERNANDES,Animais na Pista,Capotamento,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples,Rural,40.0,M
83445716,08/03/16,RN,406,SAO GONCALO DO AMARANTE,Outras,Tombamento,Sem Vítimas,Pleno dia,Ceu Claro,Dupla,Rural,48.0,M
83445738,08/03/16,RN,304,MOSSORO,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Chuva,Dupla,Urbano,43.0,M
83445893,09/03/16,RN,304,MOSSORO,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,28.0,M
83445893,09/03/16,RN,304,MOSSORO,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,82.0,M
83446132,09/03/16,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,,I
83446132,09/03/16,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,28.0,M
83446132,09/03/16,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,52.0,F
83447243,10/03/16,RN,427,CAICO,Outras,Tombamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,22.0,M
83447243,10/03/16,RN,427,CAICO,Outras,Tombamento,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,21.0,M
83446264,10/03/16,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,24.0,M
83446264,10/03/16,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,43.0,M
83446264,10/03/16,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,31.0,M
83446264,10/03/16,RN,101,GOIANINHA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,44.0,F
83446369,10/03/16,RN,405,LUIS GOMES,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,24.0,M
83446865,10/03/16,RN,406,CEARA-MIRIM,Outras,Capotamento,Com Vítimas Fatais,Plena noite,Ceu Claro,Simples,Rural,27.0,F
83446865,10/03/16,RN,406,CEARA-MIRIM,Outras,Capotamento,Com Vítimas Fatais,Plena noite,Ceu Claro,Simples,Rural,66.0,F
83446865,10/03/16,RN,406,CEARA-MIRIM,Outras,Capotamento,Com Vítimas Fatais,Plena noite,Ceu Claro,Simples,Rural,46.0,F
83446865,10/03/16,RN,406,CEARA-MIRIM,Outras,Capotamento,Com Vítimas Fatais,Plena noite,Ceu Claro,Simples,Rural,69.0,M
83461171,11/03/16,RN,110,MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Rural,34.0,M
83461171,11/03/16,RN,110,MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Rural,61.0,M
83446575,11/03/16,RN,110,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,,I
83446575,11/03/16,RN,110,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,36.0,F
83446593,11/03/16,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Ceu Claro,Múltipla,Urbano,68.0,M
83446593,11/03/16,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Ceu Claro,Múltipla,Urbano,34.0,F
83446585,11/03/16,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,47.0,M
83446585,11/03/16,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,,M
83446617,11/03/16,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Plena noite,Ceu Claro,Múltipla,Urbano,66.0,M
83446617,11/03/16,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Plena noite,Ceu Claro,Múltipla,Urbano,38.0,M
83446677,11/03/16,RN,406,TAIPU,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena noite,Ceu Claro,Simples,Urbano,59.0,M
83446677,11/03/16,RN,406,TAIPU,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena noite,Ceu Claro,Simples,Urbano,28.0,M
83446757,12/03/16,RN,427,CAICO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,34.0,M
83446757,12/03/16,RN,427,CAICO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,21.0,M
83446757,12/03/16,RN,427,CAICO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,,F
83446797,12/03/16,RN,304,ANGICOS,Dormindo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples,Rural,22.0,M
83446797,12/03/16,RN,304,ANGICOS,Dormindo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples,Rural,58.0,F
83446797,12/03/16,RN,304,ANGICOS,Dormindo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples,Rural,67.0,F
83446797,12/03/16,RN,304,ANGICOS,Dormindo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Sol,Simples,Rural,65.0,M
83446937,12/03/16,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Urbano,30.0,F
83446937,12/03/16,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Urbano,36.0,M
83446824,12/03/16,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Sol,Dupla,Urbano,41.0,M
83446824,12/03/16,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Sol,Dupla,Urbano,,I
83446960,12/03/16,RN,226,MACAIBA,Não guardar distância de segurança,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Rural,39.0,M
83446960,12/03/16,RN,226,MACAIBA,Não guardar distância de segurança,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Rural,33.0,F
83446846,12/03/16,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,47.0,M
83446846,12/03/16,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,,F
83446961,12/03/16,RN,304,MACAIBA,Ultrapassagem indevida,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,51.0,M
83446961,12/03/16,RN,304,MACAIBA,Ultrapassagem indevida,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,50.0,M
83446961,12/03/16,RN,304,MACAIBA,Ultrapassagem indevida,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,51.0,M
83449705,12/03/16,RN,110,MOSSORO,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,28.0,M
83449705,12/03/16,RN,110,MOSSORO,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,26.0,F
83449705,12/03/16,RN,110,MOSSORO,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,29.0,M
83447095,13/03/16,RN,406,CEARA-MIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Sol,Simples,Rural,38.0,M
83447095,13/03/16,RN,406,CEARA-MIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Sol,Simples,Rural,33.0,M
83447246,13/03/16,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Urbano,48.0,M
83447246,13/03/16,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Urbano,38.0,F
83447267,13/03/16,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais,Pleno dia,Sol,Simples,Rural,16.0,M
83447267,13/03/16,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais,Pleno dia,Sol,Simples,Rural,25.0,M
83447267,13/03/16,RN,226,CURRAIS NOVOS,Outras,Colisão frontal,Com Vítimas Fatais,Pleno dia,Sol,Simples,Rural,,M
83447271,13/03/16,RN,101,CANGUARETAMA,Ingestão de álcool,Saída de Pista,Sem Vítimas,Plena noite,Ceu Claro,Dupla,Rural,50.0,M
83447580,14/03/16,RN,110,AREIA BRANCA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Urbano,32.0,M
83447580,14/03/16,RN,110,AREIA BRANCA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Urbano,29.0,F
83448753,14/03/16,RN,110,MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,62.0,M
83448753,14/03/16,RN,110,MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,,M
83472303,14/03/16,RN,406,JANDAIRA,Animais na Pista,Atropelamento de animal,Com Vítimas Fatais,Plena noite,Ceu Claro,Simples,Rural,26.0,M
83472303,14/03/16,RN,406,JANDAIRA,Animais na Pista,Atropelamento de animal,Com Vítimas Fatais,Plena noite,Ceu Claro,Simples,Rural,,M
83447763,15/03/16,RN,226,NATAL,Velocidade incompatível,Capotamento,Ignorado,Pleno dia,Ceu Claro,Simples,Urbano,,I
83447745,15/03/16,RN,304,MOSSORO,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,,M
83447745,15/03/16,RN,304,MOSSORO,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,,F
83447745,15/03/16,RN,304,MOSSORO,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,76.0,M
83447801,15/03/16,RN,427,CAICO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Urbano,32.0,M
83447801,15/03/16,RN,427,CAICO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Urbano,57.0,M
83447804,15/03/16,RN,110,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,33.0,F
83447804,15/03/16,RN,110,MOSSORO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,28.0,M
83447884,15/03/16,RN,110,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,,M
83447884,15/03/16,RN,110,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,38.0,M
83449366,17/03/16,RN,304,ANGICOS,Defeito mecânico em veículo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Rural,,M
83449366,17/03/16,RN,304,ANGICOS,Defeito mecânico em veículo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Rural,,M
83449817,17/03/16,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Anoitecer,Ceu Claro,Múltipla,Urbano,36.0,M
83449817,17/03/16,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Anoitecer,Ceu Claro,Múltipla,Urbano,39.0,F
83449817,17/03/16,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Anoitecer,Ceu Claro,Múltipla,Urbano,,M
83448451,17/03/16,RN,304,MOSSORO,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,28.0,F
83448379,17/03/16,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,24.0,M
83448379,17/03/16,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,19.0,M
83448379,17/03/16,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,29.0,M
83448426,17/03/16,RN,304,MOSSORO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Dupla,Rural,36.0,M
83448426,17/03/16,RN,304,MOSSORO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Dupla,Rural,46.0,M
83466108,17/03/16,RN,304,MOSSORO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Dupla,Rural,36.0,M
83466108,17/03/16,RN,304,MOSSORO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Dupla,Rural,46.0,M
83466108,17/03/16,RN,304,MOSSORO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Nublado,Dupla,Rural,12.0,M
83448564,18/03/16,RN,110,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,30.0,M
83448564,18/03/16,RN,110,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,33.0,F
83451942,18/03/16,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,50.0,F
83451942,18/03/16,RN,304,MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,36.0,M
83448765,18/03/16,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,31.0,M
83448765,18/03/16,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,31.0,F
83448765,18/03/16,RN,110,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,,I
83448699,18/03/16,RN,101,NATAL,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena noite,Ceu Claro,Dupla,Urbano,46.0,M
83448699,18/03/16,RN,101,NATAL,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena noite,Ceu Claro,Dupla,Urbano,51.0,M
83448752,19/03/16,RN,101,SAO GONCALO DO AMARANTE,Desobediência à sinalização,Colisão Transversal,Sem Vítimas,Plena noite,Ceu Claro,Dupla,Urbano,31.0,M
83448752,19/03/16,RN,101,SAO GONCALO DO AMARANTE,Desobediência à sinalização,Colisão Transversal,Sem Vítimas,Plena noite,Ceu Claro,Dupla,Urbano,,M
83448801,19/03/16,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Ceu Claro,Dupla,Urbano,21.0,M
83448801,19/03/16,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Ceu Claro,Dupla,Urbano,53.0,M
83448927,19/03/16,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,,M
83448927,19/03/16,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,,M
83448927,19/03/16,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,,M
83448924,19/03/16,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,75.0,M
83448924,19/03/16,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,32.0,M
83448924,19/03/16,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Múltipla,Urbano,35.0,M
83448931,19/03/16,RN,101,GOIANINHA,Outras,Colisão com bicicleta,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,32.0,M
83448931,19/03/16,RN,101,GOIANINHA,Outras,Colisão com bicicleta,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,36.0,F
83448914,19/03/16,RN,405,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,34.0,M
83448914,19/03/16,RN,405,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,50.0,M
83450033,19/03/16,RN,405,SAO FRANCISCO DO OESTE,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,45.0,M
83450033,19/03/16,RN,405,SAO FRANCISCO DO OESTE,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Rural,41.0,M
83449038,19/03/16,RN,226,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Plena noite,Ceu Claro,Simples,Urbano,,M
83449038,19/03/16,RN,226,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Plena noite,Ceu Claro,Simples,Urbano,,M
83449115,20/03/16,RN,304,ITAJA,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Rural,31.0,M
83449115,20/03/16,RN,304,ITAJA,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Rural,27.0,M
83449115,20/03/16,RN,304,ITAJA,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Rural,35.0,M
83450326,20/03/16,RN,304,MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,26.0,M
83450326,20/03/16,RN,304,MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,,I
83449295,20/03/16,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,20.0,M
83449295,20/03/16,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,,M
83450468,21/03/16,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,23.0,M
83450468,21/03/16,RN,101,SAO JOSE DE MIPIBU,Outras,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Múltipla,Urbano,43.0,M
83449343,21/03/16,RN,406,CEARA-MIRIM,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples,Rural,24.0,M
83449567,21/03/16,RN,110,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Sol,Simples,Urbano,24.0,F
83449567,21/03/16,RN,110,MOSSORO,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Sol,Simples,Urbano,,I
83449543,21/03/16,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão com bicicleta,Com Vítimas Feridas,Anoitecer,Ceu Claro,Dupla,Urbano,31.0,M
83449543,21/03/16,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão com bicicleta,Com Vítimas Feridas,Anoitecer,Ceu Claro,Dupla,Urbano,50.0,M
83449561,21/03/16,RN,101,NATAL,Ingestão de álcool,Colisão traseira,Sem Vítimas,Plena noite,Ceu Claro,Dupla,Urbano,42.0,M
83449561,21/03/16,RN,101,NATAL,Ingestão de álcool,Colisão traseira,Sem Vítimas,Plena noite,Ceu Claro,Dupla,Urbano,36.0,F
83450618,21/03/16,RN,101,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,,F
83450618,21/03/16,RN,101,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,,M
83449802,22/03/16,RN,101,NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Múltipla,Urbano,24.0,M
83449802,22/03/16,RN,101,NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Múltipla,Urbano,50.0,F
83449802,22/03/16,RN,101,NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Múltipla,Urbano,45.0,M
83451048,22/03/16,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,32.0,M
83451048,22/03/16,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla,Urbano,31.0,M
83449895,22/03/16,RN,304,MACAIBA,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Ceu Claro,Simples,Rural,29.0,M
83450142,23/03/16,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Ceu Claro,Dupla,Urbano,,M
83450142,23/03/16,RN,101,PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Ceu Claro,Dupla,Urbano,26.0,F
83450584,24/03/16,RN,304,MACAIBA,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,65.0,M
83450584,24/03/16,RN,304,MACAIBA,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,67.0,F
83450584,24/03/16,RN,304,MACAIBA,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,58.0,M
83450434,24/03/16,RN,101,SAO JOSE DE MIPIBU,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,78.0,M
83450434,24/03/16,RN,101,SAO JOSE DE MIPIBU,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,,M
83451893,25/03/16,RN,304,MOSSORO,Outras,Colisão frontal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,52.0,M
83451893,25/03/16,RN,304,MOSSORO,Outras,Colisão frontal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,33.0,M
83451893,25/03/16,RN,304,MOSSORO,Outras,Colisão frontal,Com Vítimas Feridas,Pleno dia,Sol,Simples,Urbano,35.0,F
83450916,25/03/16,RN,405,SAO FRANCISCO DO OESTE,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,25.0,M
83450916,25/03/16,RN,405,SAO FRANCISCO DO OESTE,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,18.0,M
83450916,25/03/16,RN,405,SAO FRANCISCO DO OESTE,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,34.0,M
83451082,26/03/16,RN,101,NATAL,Ingestão de álcool,Colisão traseira,Sem Vítimas,Pleno dia,Ceu Claro,Dupla,Urbano,60.0,M
83451082,26/03/16,RN,101,NATAL,Ingestão de álcool,Colisão traseira,Sem Vítimas,Pleno dia,Ceu Claro,Dupla,Urbano,44.0,M
83451165,26/03/16,RN,101,SAO JOSE DE MIPIBU,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,47.0,M
83451165,26/03/16,RN,101,SAO JOSE DE MIPIBU,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,28.0,M
83451165,26/03/16,RN,101,SAO JOSE DE MIPIBU,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,,F
83451165,26/03/16,RN,101,SAO JOSE DE MIPIBU,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples,Urbano,,M
83451267,27/03/16,RN,101,NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,46.0,M
83451267,27/03/16,RN,101,NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla,Urbano,35.0,M
83451482,27/03/16,RN,110,MOSSORO,Animais na Pista,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples,Rural,23.0,M
